University,UG Programs,PG Programs
Central Academy of Fine Arts (CAFA),Bachelor of Architecture; Bachelor of Chinese Painting; Bachelor of Design; Bachelor of Fine Arts; Bachelor of Humanities,Master of Architecture; Master of Chinese Painting; Master of Design; Master of Fine Arts; Master of Humanities
Athens Information Technology,,
Missouri University of Science and Technology,"Bachelor of Science in Environmental Engineering; Bachelor of Science in Geological Engineering - Environmental Protection and Hazardous Waste; Bachelor of Science in Mechanical Engineering - Mechanical Design and Analysis Emphasis; Bachelor of Science in Philosophy; Bachelor of Science in Business and Management Systems - E-commerce; Bachelor of Science in Business and Management Systems - Enterprise Resource Planning; Bachelor of Science in Business and Management Systems - Finance; Bachelor of Science in Business and Management Systems - Human Computer Interaction; Bachelor of Science in Business and Management Systems - Marketing; Bachelor of Science in Aerospace Engineering; Bachelor of Science in Architectural Engineering - Construction Engineering and Project Management; Bachelor of Science in Architectural Engineering - Construction Materials; Bachelor of Science in Architectural Engineering - Environmental Systems for Buildings; Bachelor of Science in Architectural Engineering - Structural Engineering; Bachelor of Science in Business and Management Systems - Management Information Systems; Bachelor of Science in Ceramic Engineering; Bachelor of Science in Chemical Engineering; Bachelor of Science in Chemical Engineering - Biochemical Engineering; Bachelor of Science in Computer Engineering - Computational Intelligence; Bachelor of Science in Computer Engineering - Computers and Architecture; Bachelor of Science in Computer Engineering - Embedded Computer Systems; Bachelor of Science in Computer Engineering - Integrated Circuits and Logic Design; Bachelor of Science in Computer Engineering - Networking and Software Engineering; Bachelor of Science in Computer Engineering - Security and Reliability; Bachelor of Science in Computer Science; Bachelor of Science in Electrical Engineering; Bachelor of Science in Engineering Management - General Emphasis; Bachelor of Science in Engineering Management - Industrial Engineering; Bachelor of Science in Engineering Management - Management of Technology; Bachelor of Science in Geological Engineering - Engineering Geology and Geotechnics; Bachelor of Science in Geological Engineering - Quarry Engineering; Bachelor of Science in Information Science and Technology - Enterprise Resource Planning; Bachelor of Science in Information Science and Technology - Human Computer Interaction; Bachelor of Science in Mechanical Engineering - Energy Conversion Emphasis; Bachelor of Science in Mechanical Engineering - Manufacturing Processes Emphasis; Bachelor of Science in Mining Engineering - Coal Emphasis; Bachelor of Science in Mining Engineering - Explosives Engineering Emphasis; Bachelor of Science in Mining Engineering - Mining and the Environment Emphasis; Bachelor of Science in Mining Engineering - Quarry Engineering Emphasis; Bachelor of Science in Mining Engineering - Sustainable Development Emphasis; Bachelor of Science in Nuclear Engineering; Bachelor of Science in Petroleum Engineering; Bachelor of Arts in Biological Sciences; Bachelor of Arts in Biological Sciences - Pre-Medicine Emphasis; Bachelor of Arts in Psychology; Bachelor of Science in Biological Sciences; Bachelor of Science in Psychology; Bachelor of Arts in Chemistry; Bachelor of Science in Applied Mathematics - Actuarial Science; Bachelor of Science in Applied Mathematics - Algebra/Discrete Mathematics; Bachelor of Science in Applied Mathematics - Applied Analysis; Bachelor of Science in Applied Mathematics - Computational Mathematics; Bachelor of Science in Applied Mathematics - Statistics; Bachelor of Science in Chemistry; Bachelor of Science in Chemistry - Biochemistry Emphasis; Bachelor of Science in Chemistry - Polymer and Coatings Science Emphasis; Bachelor of Science in Chemistry - Pre-Medicine Emphasis; Bachelor of Science in Geological Engineering - Groundwater Hydrology and Contaminant Transport; Bachelor of Science in Geological Engineering - Petroleum, Energy and Natural Resources; Bachelor of Science in Geology and Geophysics - General Geology; Bachelor of Science in Geology and Geophysics - Geochemistry; Bachelor of Science in Geology and Geophysics - Geophysics; Bachelor of Science in Geology and Geophysics - Groundwater and Environmental Geochemistry; Bachelor of Science in Geology and Geophysics - Petroleum Geology; Bachelor of Science in Metallurgical Engineering; Bachelor of Science in Physics; Bachelor of Arts in Biological Sciences - Secondary Education Emphasis; Bachelor of Arts in Chemistry - Secondary Education; Bachelor of Arts in Economics - Secondary Education Emphasis; Bachelor of Arts in English - Secondary Education Emphasis; Bachelor of Arts in History - Secondary Education Emphasis; Bachelor of Arts in Multidisciplinary Studies; Bachelor of Arts in Psychology - Secondary Education; Bachelor of Science in Applied Mathematics - Secondary Education; Bachelor of Science in Economics; Bachelor of Science in Mining Engineering - Mining Health and Safety Emphasis; Bachelor of Science in Psychology - Secondary Education; Bachelor of Science in Technical Communication",Master of Science in Environmental Engineering; MS in Nuclear Engineering; MS in Petroleum Engineering; Master of Engineering in Geotechnics; Master of Engineering in Manufacturing; Master of Engineering in Mining Engineering; Master of Science in Aerospace Engineering; Master of Science in Ceramic Engineering; Master of Science in Chemical Engineering; Master of Science in Computer Engineering; Master of Science in Computer Science; Master of Science in Electrical Engineering; Master of Science in Engineering Management; Master of Science in Explosives Engineering; Master of Science in Information Science and Technology; Master of Science in Manufacturing Engineering; Master of Science in Materials Science and Engineering; Master of Science in Mechanical Engineering; Master of Science in Metallurgical Engineering; Master of Science in Mining Engineering; Master of Science in Systems Engineering; Master of Science for Teachers in Physics; Master of Science in Applied Mathematics - Mathematics; Master of Science in Applied Mathematics - Statistics; Master of Science in Applied and Environmental Biology; Master of Science in Chemistry; Master of Science in Geological Engineering; Master of Science in Geology and Geophysics; Master of Science in Physics; Master of Science for Teachers in Mathematics; Master of Science in Technical Communication
University of Patras,,
The Norwegian Film School (NFS),,
University of Kwazulu-Natal,,
New Jersey Institute of Technology (NJIT),Online Accelerated BS in Business,"Online M.S. in Transportation; Online Master of Architecture; Online Master of Architecture (Advanced Placement); Online Master of Science in Architecture: Specialize in Sustainability, Urbanism and/or Computation; Online M.S. in Applied Science; Online M.S. in Business & Information Systems; Online M.S. in Management; Online M.S. in Civil Engineering; Online M.S. in Computer Science; Online M.S. in Computing & Business; Online M.S. in Cybersecurity & Privacy; Online M.S. in Electrical Engineering; Online M.S. in Engineering Management; Online M.S. in IT Administration & Security; Online M.S. in Industrial Engineering; Online M.S. in Power and Energy Systems; Online M.S. in Data Science; Online M.S. in Information Systems; Online M.S. in Professional and Technical Communication"
Boston School of Modern Languages,,
Academy of Art University,,
Universität Innsbruck,,
University of Ottawa - Telfer School of Management,,MSc in Management (Accounting); MSc in Management (Entrepreneurship); MSc in Management (Finance); MSc in Management (Innovation Management); MSc in Management (Organizational Behaviour and Human Resources (OBHR))
"CEMS, The Global Alliance in Management Education",,
Northwestern University,B.S. in Environmental Engineering; Bachelor's with a major in History; B.S. in Electrical Engineering; B.S. in Industrial Engineering; B.S. in Mechanical Engineering; Bachelor of Science in Manufacturing and Design Engineering (MaDE); Bachelor of Arts in Biological Sciences; Bachelor of Science in Biomedical Engineering; B.A. in Materials Science and Engineering; B.S. in Materials Science and Engineering; Bachelor of Science in Applied Mathematics; B.A. in Sociology; B.S. in Journalism,Master's in Prosthetics and Orthotics; MD and Master of Public Health Combined Degree (MD/MPH); Master of Science in Health Communication
Université Catholique de Lyon,,
Capella University,,
University of Business Innovation and Sustainability (UBIS),Bachelor in Business Administration; Bachelor in Business Administration ONLINE; Bachelor of Arts in International Relations; Bachelor of Arts in International Relations ONLINE,Master of Arts in International Relations; Master of Arts in International Relations ONLINE; Masters in Information Technology (MIT)
Notre Dame de Namur University,,
Agrocampus Ouest,,
SUNY Oswego,,
Universidad de Cantabria,,
Asian Institute of Management,,
"Sciences Po, Toulouse",,
National Law School of India University,,
